wweaicatnumfood,wweaicatdescfood,parentfoodcode,parentfooddesc,ffbin1,ffcont1,ffcont1fdd,ffbin9,ffcont9,ffcont9fdd,ingseq,ingcode,ingdesc,ingretcode,ingfoodprop,ingfermscore,fibin1,fibin9,fddfermweight,foodcodesource,fooddescsource,manualmatch,fddfermweight_avg,_merge,fermpropfddweight,lmcat
1902,Plant-based milk,11350040,"Almond milk, NFS",0,0,0,0,0,0,2,14091,"Almond milk, unsweetened, plain, shelf stable",0,0,0,0,0,0,,,,,Master only (1),0,1
1902,Plant-based milk,11350040,"Almond milk, NFS",0,0,0,0,0,0,3,19335,"Sugars, granulated",0,0,0,0,0,0,,,,,Master only (1),0,1
1902,Plant-based milk,11360000,Rice milk,0,0,0,0,0,0,1,14639,"Beverages, rice milk, unsweetened",0,1,0,0,0,0,,,,,Master only (1),1,1
1902,Plant-based milk,11360200,Oat milk,0,0,0,0,0,0,8,999418,Vitamin B-12 as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,1
1902,Plant-based milk,11360200,Oat milk,0,0,0,0,0,0,7,999301,Calcium as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,1
1902,Plant-based milk,11360200,Oat milk,0,0,0,0,0,0,4,19335,"Sugars, granulated",0,0,0,0,0,0,,,,,Master only (1),0,1
1902,Plant-based milk,11360200,Oat milk,0,0,0,0,0,0,5,2047,"Salt, table",0,0,0,0,0,0,,,,,Master only (1),0,1
1902,Plant-based milk,11360200,Oat milk,0,0,0,0,0,0,1,8120,"Cereals, oats, regular and quick, not fortified, dry",0,0,0,0,0,0,,,,,Master only (1),0,1
1902,Plant-based milk,11360200,Oat milk,0,0,0,0,0,0,2,14411,"Beverages, water, tap, drinking",0,1,0,0,0,0,,,,,Master only (1),1,1
1902,Plant-based milk,11360200,Oat milk,0,0,0,0,0,0,6,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,1
1902,Plant-based milk,11360200,Oat milk,0,0,0,0,0,0,3,4582,"Oil, canola",0,0,0,0,0,0,,,,,Master only (1),0,1
1902,Plant-based milk,11370000,Coconut milk,0,0,0,0,0,0,1,14171,"Beverages, coconut milk, sweetened, fortified with calcium, vitamins A, B12, D2",0,1,0,0,0,0,,,,,Master only (1),1,1
1820,"Yogurt, regular",11400000,"Yogurt, NFS",1,1,1,1,1,1,3,19297,Jams and preserves,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11400000,"Yogurt, NFS",1,1,1,1,1,1,4,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11400000,"Yogurt, NFS",1,1,1,1,1,1,2,1117,"Yogurt, plain, low fat",0,0,1,1,1,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11400000,"Yogurt, NFS",1,1,1,1,1,1,1,1293,"Yogurt, Greek, plain, whole milk",0,1,1,1,1,0,,,,,Master only (1),1,3
1822,"Yogurt, Greek",11400010,"Yogurt, Greek, NS as to type of milk or flavor",1,1,1,1,1,1,3,19297,Jams and preserves,0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11400010,"Yogurt, Greek, NS as to type of milk or flavor",1,1,1,1,1,1,2,1003,"Butter oil, anhydrous",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11400010,"Yogurt, Greek, NS as to type of milk or flavor",1,1,1,1,1,1,1,1256,"Yogurt, Greek, plain, nonfat",0,1,1,1,1,0,,,,,Master only (1),1,3
1822,"Yogurt, Greek",11400010,"Yogurt, Greek, NS as to type of milk or flavor",1,1,1,1,1,1,4,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11410000,"Yogurt, NS as to type of milk or flavor",1,1,1,1,1,1,2,19297,Jams and preserves,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11410000,"Yogurt, NS as to type of milk or flavor",1,1,1,1,1,1,1,1117,"Yogurt, plain, low fat",0,1,1,1,1,0,,,,,Master only (1),1,3
1820,"Yogurt, regular",11410000,"Yogurt, NS as to type of milk or flavor",1,1,1,1,1,1,3,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11411010,"Yogurt, NS as to type of milk, plain",1,1,1,1,1,1,2,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11411010,"Yogurt, NS as to type of milk, plain",1,1,1,1,1,1,1,1117,"Yogurt, plain, low fat",0,1,1,1,1,0,,,,,Master only (1),1,3
1820,"Yogurt, regular",11411100,"Yogurt, whole milk, plain",1,1,1,1,1,1,2,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11411100,"Yogurt, whole milk, plain",1,1,1,1,1,1,1,1116,"Yogurt, plain, whole milk",0,1,1,1,1,0,,,,,Master only (1),1,3
1820,"Yogurt, regular",11411200,"Yogurt, low fat milk, plain",1,1,1,1,1,1,2,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11411200,"Yogurt, low fat milk, plain",1,1,1,1,1,1,1,1117,"Yogurt, plain, low fat",0,1,1,1,1,0,,,,,Master only (1),1,3
1820,"Yogurt, regular",11411300,"Yogurt, nonfat milk, plain",1,1,1,1,1,1,2,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11411300,"Yogurt, nonfat milk, plain",1,1,1,1,1,1,1,100295,"Yogurt, plain, nonfat",0,1,1,1,1,0,,,,,Master only (1),1,3
1822,"Yogurt, Greek",11411390,"Yogurt, Greek, NS as to type of milk, plain",1,1,1,1,1,1,1,1256,"Yogurt, Greek, plain, nonfat",0,1,1,1,1,0,,,,,Master only (1),1,3
1822,"Yogurt, Greek",11411390,"Yogurt, Greek, NS as to type of milk, plain",1,1,1,1,1,1,2,1003,"Butter oil, anhydrous",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11411400,"Yogurt, Greek, whole milk, plain",1,1,1,1,1,1,1,1293,"Yogurt, Greek, plain, whole milk",0,1,1,1,1,0,,,,,Master only (1),1,3
1822,"Yogurt, Greek",11411410,"Yogurt, Greek, low fat milk, plain",1,1,1,1,1,1,1,1256,"Yogurt, Greek, plain, nonfat",0,1,1,1,1,0,,,,,Master only (1),1,3
1822,"Yogurt, Greek",11411410,"Yogurt, Greek, low fat milk, plain",1,1,1,1,1,1,2,1003,"Butter oil, anhydrous",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11411420,"Yogurt, Greek, nonfat milk, plain",1,1,1,1,1,1,1,1256,"Yogurt, Greek, plain, nonfat",0,1,1,1,1,0,,,,,Master only (1),1,3
1820,"Yogurt, regular",11430000,"Yogurt, NS as to type of milk, fruit",1,1,1,1,1,1,2,19297,Jams and preserves,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11430000,"Yogurt, NS as to type of milk, fruit",1,1,1,1,1,1,3,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11430000,"Yogurt, NS as to type of milk, fruit",1,1,1,1,1,1,1,1117,"Yogurt, plain, low fat",0,1,1,1,1,0,,,,,Master only (1),1,3
1820,"Yogurt, regular",11431000,"Yogurt, whole milk, fruit",1,1,1,1,1,1,1,1116,"Yogurt, plain, whole milk",0,1,1,1,1,0,,,,,Master only (1),1,3
1820,"Yogurt, regular",11431000,"Yogurt, whole milk, fruit",1,1,1,1,1,1,2,19297,Jams and preserves,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11431000,"Yogurt, whole milk, fruit",1,1,1,1,1,1,3,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11432000,"Yogurt, low fat milk, fruit",1,1,1,1,1,1,3,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11432000,"Yogurt, low fat milk, fruit",1,1,1,1,1,1,1,1117,"Yogurt, plain, low fat",0,1,1,1,1,0,,,,,Master only (1),1,3
1820,"Yogurt, regular",11432000,"Yogurt, low fat milk, fruit",1,1,1,1,1,1,2,19297,Jams and preserves,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11433000,"Yogurt, nonfat milk, fruit",1,1,1,1,1,1,2,19297,Jams and preserves,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11433000,"Yogurt, nonfat milk, fruit",1,1,1,1,1,1,4,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11433000,"Yogurt, nonfat milk, fruit",1,1,1,1,1,1,1,100295,"Yogurt, plain, nonfat",0,1,1,1,1,0,,,,,Master only (1),1,3
1820,"Yogurt, regular",11433000,"Yogurt, nonfat milk, fruit",1,1,1,1,1,1,3,14411,"Beverages, water, tap, drinking",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11433990,"Yogurt, Greek, NS as to type of milk, fruit",1,1,1,1,1,1,3,19297,Jams and preserves,0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11433990,"Yogurt, Greek, NS as to type of milk, fruit",1,1,1,1,1,1,4,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11433990,"Yogurt, Greek, NS as to type of milk, fruit",1,1,1,1,1,1,1,1256,"Yogurt, Greek, plain, nonfat",0,1,1,1,1,0,,,,,Master only (1),1,3
1822,"Yogurt, Greek",11433990,"Yogurt, Greek, NS as to type of milk, fruit",1,1,1,1,1,1,2,1003,"Butter oil, anhydrous",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11434000,"Yogurt, Greek, whole milk, fruit",1,1,1,1,1,1,2,19297,Jams and preserves,0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11434000,"Yogurt, Greek, whole milk, fruit",1,1,1,1,1,1,3,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11434000,"Yogurt, Greek, whole milk, fruit",1,1,1,1,1,1,1,1293,"Yogurt, Greek, plain, whole milk",0,1,1,1,1,0,,,,,Master only (1),1,3
1822,"Yogurt, Greek",11434010,"Yogurt, Greek, low fat milk, fruit",1,1,1,1,1,1,2,1003,"Butter oil, anhydrous",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11434010,"Yogurt, Greek, low fat milk, fruit",1,1,1,1,1,1,1,1256,"Yogurt, Greek, plain, nonfat",0,1,1,1,1,0,,,,,Master only (1),1,3
1822,"Yogurt, Greek",11434010,"Yogurt, Greek, low fat milk, fruit",1,1,1,1,1,1,3,19297,Jams and preserves,0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11434010,"Yogurt, Greek, low fat milk, fruit",1,1,1,1,1,1,4,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11434020,"Yogurt, Greek, nonfat milk, fruit",1,1,1,1,1,1,3,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11434020,"Yogurt, Greek, nonfat milk, fruit",1,1,1,1,1,1,2,19297,Jams and preserves,0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11434020,"Yogurt, Greek, nonfat milk, fruit",1,1,1,1,1,1,1,1256,"Yogurt, Greek, plain, nonfat",0,1,1,1,1,0,,,,,Master only (1),1,3
1820,"Yogurt, regular",11434090,"Yogurt, NS as to type of milk, flavors other than fruit",1,1,1,1,1,1,1,1117,"Yogurt, plain, low fat",0,1,1,1,1,0,,,,,Master only (1),1,3
1820,"Yogurt, regular",11434090,"Yogurt, NS as to type of milk, flavors other than fruit",1,1,1,1,1,1,3,14411,"Beverages, water, tap, drinking",0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11434090,"Yogurt, NS as to type of milk, flavors other than fruit",1,1,1,1,1,1,4,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11434090,"Yogurt, NS as to type of milk, flavors other than fruit",1,1,1,1,1,1,2,19335,"Sugars, granulated",0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11434100,"Yogurt, whole milk, flavors other than fruit",1,1,1,1,1,1,4,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11434100,"Yogurt, whole milk, flavors other than fruit",1,1,1,1,1,1,2,19335,"Sugars, granulated",0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11434100,"Yogurt, whole milk, flavors other than fruit",1,1,1,1,1,1,1,1116,"Yogurt, plain, whole milk",0,1,1,1,1,0,,,,,Master only (1),1,3
1820,"Yogurt, regular",11434100,"Yogurt, whole milk, flavors other than fruit",1,1,1,1,1,1,3,14411,"Beverages, water, tap, drinking",0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11434200,"Yogurt, low fat milk, flavors other than fruit",1,1,1,1,1,1,2,19335,"Sugars, granulated",0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11434200,"Yogurt, low fat milk, flavors other than fruit",1,1,1,1,1,1,1,1117,"Yogurt, plain, low fat",0,1,1,1,1,0,,,,,Master only (1),1,3
1820,"Yogurt, regular",11434200,"Yogurt, low fat milk, flavors other than fruit",1,1,1,1,1,1,3,14411,"Beverages, water, tap, drinking",0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11434200,"Yogurt, low fat milk, flavors other than fruit",1,1,1,1,1,1,4,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11434300,"Yogurt, nonfat milk, flavors other than fruit",1,1,1,1,1,1,1,100295,"Yogurt, plain, nonfat",0,1,1,1,1,0,,,,,Master only (1),1,3
1820,"Yogurt, regular",11434300,"Yogurt, nonfat milk, flavors other than fruit",1,1,1,1,1,1,3,14411,"Beverages, water, tap, drinking",0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11434300,"Yogurt, nonfat milk, flavors other than fruit",1,1,1,1,1,1,4,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11434300,"Yogurt, nonfat milk, flavors other than fruit",1,1,1,1,1,1,2,19335,"Sugars, granulated",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435000,"Yogurt, Greek, NS as to type of milk, flavors other than fruit",1,1,1,1,1,1,5,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435000,"Yogurt, Greek, NS as to type of milk, flavors other than fruit",1,1,1,1,1,1,4,14411,"Beverages, water, tap, drinking",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435000,"Yogurt, Greek, NS as to type of milk, flavors other than fruit",1,1,1,1,1,1,3,19335,"Sugars, granulated",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435000,"Yogurt, Greek, NS as to type of milk, flavors other than fruit",1,1,1,1,1,1,1,1256,"Yogurt, Greek, plain, nonfat",0,1,1,1,1,0,,,,,Master only (1),1,3
1822,"Yogurt, Greek",11435000,"Yogurt, Greek, NS as to type of milk, flavors other than fruit",1,1,1,1,1,1,2,1003,"Butter oil, anhydrous",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435010,"Yogurt, Greek, whole milk, flavors other than fruit",1,1,1,1,1,1,3,14411,"Beverages, water, tap, drinking",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435010,"Yogurt, Greek, whole milk, flavors other than fruit",1,1,1,1,1,1,2,19335,"Sugars, granulated",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435010,"Yogurt, Greek, whole milk, flavors other than fruit",1,1,1,1,1,1,1,1293,"Yogurt, Greek, plain, whole milk",0,1,1,1,1,0,,,,,Master only (1),1,3
1822,"Yogurt, Greek",11435010,"Yogurt, Greek, whole milk, flavors other than fruit",1,1,1,1,1,1,4,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435020,"Yogurt, Greek, low fat milk, flavors other than fruit",1,1,1,1,1,1,2,1003,"Butter oil, anhydrous",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435020,"Yogurt, Greek, low fat milk, flavors other than fruit",1,1,1,1,1,1,5,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435020,"Yogurt, Greek, low fat milk, flavors other than fruit",1,1,1,1,1,1,1,1256,"Yogurt, Greek, plain, nonfat",0,1,1,1,1,0,,,,,Master only (1),1,3
1822,"Yogurt, Greek",11435020,"Yogurt, Greek, low fat milk, flavors other than fruit",1,1,1,1,1,1,4,14411,"Beverages, water, tap, drinking",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435020,"Yogurt, Greek, low fat milk, flavors other than fruit",1,1,1,1,1,1,3,19335,"Sugars, granulated",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435030,"Yogurt, Greek, nonfat milk, flavors other than fruit",1,1,1,1,1,1,2,19335,"Sugars, granulated",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435030,"Yogurt, Greek, nonfat milk, flavors other than fruit",1,1,1,1,1,1,3,14411,"Beverages, water, tap, drinking",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435030,"Yogurt, Greek, nonfat milk, flavors other than fruit",1,1,1,1,1,1,4,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435030,"Yogurt, Greek, nonfat milk, flavors other than fruit",1,1,1,1,1,1,1,1256,"Yogurt, Greek, plain, nonfat",0,1,1,1,1,0,,,,,Master only (1),1,3
1822,"Yogurt, Greek",11435100,"Yogurt, Greek, with oats",1,1,1,1,1,1,4,14411,"Beverages, water, tap, drinking",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435100,"Yogurt, Greek, with oats",1,1,1,1,1,1,8,2047,"Salt, table",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435100,"Yogurt, Greek, with oats",1,1,1,1,1,1,7,19335,"Sugars, granulated",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435100,"Yogurt, Greek, with oats",1,1,1,1,1,1,5,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435100,"Yogurt, Greek, with oats",1,1,1,1,1,1,11,12063,"Nuts, almonds, dry roasted, without salt added",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435100,"Yogurt, Greek, with oats",1,1,1,1,1,1,10,9298,"Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435100,"Yogurt, Greek, with oats",1,1,1,1,1,1,9,4582,"Oil, canola",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435100,"Yogurt, Greek, with oats",1,1,1,1,1,1,1,1256,"Yogurt, Greek, plain, nonfat",0,1,1,1,1,0,,,,,Master only (1),1,3
1822,"Yogurt, Greek",11435100,"Yogurt, Greek, with oats",1,1,1,1,1,1,3,19335,"Sugars, granulated",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435100,"Yogurt, Greek, with oats",1,1,1,1,1,1,2,1003,"Butter oil, anhydrous",0,0,0,0,0,0,,,,,Master only (1),0,3
1822,"Yogurt, Greek",11435100,"Yogurt, Greek, with oats",1,1,1,1,1,1,6,8120,"Cereals, oats, regular and quick, not fortified, dry",0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11436000,"Yogurt, liquid",1,1,1,1,1,1,4,14411,"Beverages, water, tap, drinking",0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11436000,"Yogurt, liquid",1,1,1,1,1,1,2,19297,Jams and preserves,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11436000,"Yogurt, liquid",1,1,1,1,1,1,3,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11436000,"Yogurt, liquid",1,1,1,1,1,1,5,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11436000,"Yogurt, liquid",1,1,1,1,1,1,1,1117,"Yogurt, plain, low fat",0,1,1,1,1,0,,,,,Master only (1),1,3
1820,"Yogurt, regular",11436100,Yogurt tube,1,1,1,1,1,1,1,1117,"Yogurt, plain, low fat",0,1,1,1,1,0,,,,,Master only (1),1,3
1820,"Yogurt, regular",11436100,Yogurt tube,1,1,1,1,1,1,6,14411,"Beverages, water, tap, drinking",0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11436100,Yogurt tube,1,1,1,1,1,1,2,19297,Jams and preserves,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11436100,Yogurt tube,1,1,1,1,1,1,4,100295,"Yogurt, plain, nonfat",0,0,1,1,1,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11436100,Yogurt tube,1,1,1,1,1,1,7,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11436100,Yogurt tube,1,1,1,1,1,1,5,19297,Jams and preserves,0,0,0,0,0,0,,,,,Master only (1),0,3
1820,"Yogurt, regular",11436100,Yogurt tube,1,1,1,1,1,1,3,999328,Vitamin D as ingredient,0,0,0,0,0,0,,,,,Master only (1),0,3
8412,"Dips, gravies, other sauces",11440010,"Chipotle dip, yogurt based",1,1,1,1,1,1,2,1287,"Yogurt, Greek, plain, lowfat",0,1,1,1,1,0,,,,,Master only (1),1,3
8412,"Dips, gravies, other sauces",11440010,"Chipotle dip, yogurt based",1,1,1,1,1,1,1,4025,"Salad dressing, mayonnaise, regular",0,0,2,1,1,7,83107000,"Mayonnaise, regular",Master only (1),7,Matched (3),0,3
8412,"Dips, gravies, other sauces",11440010,"Chipotle dip, yogurt based",1,1,1,1,1,1,3,2047,"Salt, table",0,0,0,0,0,0,,,,,Master only (1),0,3
8412,"Dips, gravies, other sauces",11440010,"Chipotle dip, yogurt based",1,1,1,1,1,1,4,11819,"Peppers, hot chili, red, raw",0,0,0,0,0,0,,,,,Master only (1),0,3
8412,"Dips, gravies, other sauces",11440030,"Onion dip, yogurt based",1,1,1,1,1,1,1,4025,"Salad dressing, mayonnaise, regular",0,0,2,1,1,7,83107000,"Mayonnaise, regular",Master only (1),7,Matched (3),0,2
8412,"Dips, gravies, other sauces",11440030,"Onion dip, yogurt based",1,1,1,1,1,1,4,11282,"Onions, raw",3776,0,0,0,0,0,,,,,Master only (1),0,2
8412,"Dips, gravies, other sauces",11440030,"Onion dip, yogurt based",1,1,1,1,1,1,3,2047,"Salt, table",0,0,0,0,0,0,,,,,Master only (1),0,2
8412,"Dips, gravies, other sauces",11440030,"Onion dip, yogurt based",1,1,1,1,1,1,5,1077,"Milk, whole, 3.25% milkfat, with added vitamin D",0,0,0,0,0,0,,,,,Master only (1),0,2
8412,"Dips, gravies, other sauces",11440030,"Onion dip, yogurt based",1,1,1,1,1,1,7,1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",0,0,0,0,0,0,,,,,Master only (1),0,2
8412,"Dips, gravies, other sauces",11440030,"Onion dip, yogurt based",1,1,1,1,1,1,2,1287,"Yogurt, Greek, plain, lowfat",0,1,1,1,1,0,,,,,Master only (1),1,2
8412,"Dips, gravies, other sauces",11440030,"Onion dip, yogurt based",1,1,1,1,1,1,8,1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",0,0,0,0,0,0,,,,,Master only (1),0,2
8412,"Dips, gravies, other sauces",11440030,"Onion dip, yogurt based",1,1,1,1,1,1,6,1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",0,0,0,0,0,0,,,,,Master only (1),0,2
8412,"Dips, gravies, other sauces",11440040,"Ranch dip, yogurt based",1,1,1,1,1,1,4,1094,"Milk, buttermilk, dried",0,0,1,1,1,0,,,,,Master only (1),0,3
8412,"Dips, gravies, other sauces",11440040,"Ranch dip, yogurt based",1,1,1,1,1,1,5,2029,"Spices, parsley, dried",0,0,0,0,0,0,,,,,Master only (1),0,3
8412,"Dips, gravies, other sauces",11440040,"Ranch dip, yogurt based",1,1,1,1,1,1,2,1287,"Yogurt, Greek, plain, lowfat",0,1,1,1,1,0,,,,,Master only (1),1,3
8412,"Dips, gravies, other sauces",11440040,"Ranch dip, yogurt based",1,1,1,1,1,1,3,2047,"Salt, table",0,0,0,0,0,0,,,,,Master only (1),0,3
8412,"Dips, gravies, other sauces",11440040,"Ranch dip, yogurt based",1,1,1,1,1,1,1,4025,"Salad dressing, mayonnaise, regular",0,0,2,1,1,7,83107000,"Mayonnaise, regular",Master only (1),7,Matched (3),0,3
8412,"Dips, gravies, other sauces",11440050,"Spinach dip, yogurt based",1,1,1,1,1,1,4,11464,"Spinach, frozen, chopped or leaf, cooked, boiled, drained, without salt",0,0,0,0,0,0,,,,,Master only (1),0,3
8412,"Dips, gravies, other sauces",11440050,"Spinach dip, yogurt based",1,1,1,1,1,1,1,4025,"Salad dressing, mayonnaise, regular",0,0,2,1,1,7,83107000,"Mayonnaise, regular",Master only (1),7,Matched (3),0,3
8412,"Dips, gravies, other sauces",11440050,"Spinach dip, yogurt based",1,1,1,1,1,1,2,1287,"Yogurt, Greek, plain, lowfat",0,1,1,1,1,0,,,,,Master only (1),1,3
8412,"Dips, gravies, other sauces",11440050,"Spinach dip, yogurt based",1,1,1,1,1,1,8,1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",0,0,0,0,0,0,,,,,Master only (1),0,3
8412,"Dips, gravies, other sauces",11440050,"Spinach dip, yogurt based",1,1,1,1,1,1,5,1077,"Milk, whole, 3.25% milkfat, with added vitamin D",0,0,0,0,0,0,,,,,Master only (1),0,3
8412,"Dips, gravies, other sauces",11440050,"Spinach dip, yogurt based",1,1,1,1,1,1,7,1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",0,0,0,0,0,0,,,,,Master only (1),0,3
8412,"Dips, gravies, other sauces",11440050,"Spinach dip, yogurt based",1,1,1,1,1,1,6,1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",0,0,0,0,0,0,,,,,Master only (1),0,3
8412,"Dips, gravies, other sauces",11440050,"Spinach dip, yogurt based",1,1,1,1,1,1,3,2047,"Salt, table",0,0,0,0,0,0,,,,,Master only (1),0,3
8412,"Dips, gravies, other sauces",11440060,Tzatziki dip,1,1,1,1,1,1,1,1293,"Yogurt, Greek, plain, whole milk",0,1,1,1,1,0,,,,,Master only (1),1,3
